,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
79,bbob.discus,8,40,80,suitability_ext,-101.09,0,80,1.0,11.751560333335757,0.9218418913292047,"[-1.5493381912088122, -5.0, -5.0, -5.0, 5.0, 5.0, -3.8844514868145734, -5.0]",342672.16475594905,4367194.125179261,8.967024326324463,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
80,bbob.discus,8,40,80,suitability_ext,-101.09,0,81,1.0,11.805950918088445,0.9218253281606702,"[5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -5.0, 5.0]",3029253.087899918,7002310.304225603,8.476197719573975,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
81,bbob.discus,8,40,80,suitability_ext,-101.09,0,82,1.0,11.828805165927061,0.9204869326948155,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -5.0, 5.0]",1275671.9966424915,5408524.760359142,8.570523500442505,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
82,bbob.discus,8,40,80,suitability_ext,-101.09,0,83,1.0,11.86688335874938,0.9192798217427742,"[0.27943113240047435, -5.0, -0.6341682769381719, 0.15739919287339205, 5.0, 5.0, 1.8585834284046228, -5.0]",911920.0463085,-796946.4231509902,9.093072652816772,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
83,bbob.discus,8,40,80,suitability_ext,-101.09,0,84,1.0,11.926208086676606,0.9195578258077274,"[-5.0, -5.0, 4.798267936747964, -5.0, 5.0, 5.0, -5.0, -5.0]",3750115.3085676595,5904685.788690838,9.107288360595703,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
84,bbob.discus,8,40,80,suitability_ext,-101.09,0,85,1.0,11.945350224158227,0.9191512485304603,"[5.0, -5.0, 1.2933500589533362, 5.0, -5.0, 5.0, -5.0, 0.3771817498681968]",2157879.708820044,3936527.059009674,9.28113317489624,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
85,bbob.discus,8,40,80,suitability_ext,-101.09,0,86,1.0,11.986349881925168,0.9176880380401675,"[-5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 5.0, 1.561694112651675]",67138.31453210543,3387931.8025059532,8.631184577941895,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
86,bbob.discus,8,40,80,suitability_ext,-101.09,0,87,1.0,12.03741272486798,0.9182660929351181,"[-5.0, 5.0, 5.0, 5.0, -5.0, 5.0, -5.0, 5.0]",3311787.332809338,8809797.572702087,8.187121868133545,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
87,bbob.discus,8,40,80,suitability_ext,-101.09,0,88,1.0,12.023361316232664,0.9177242628292532,"[-5.0, 5.0, 5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",143942.7793032956,6767016.779869748,8.226561069488525,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
88,bbob.discus,8,40,80,suitability_ext,-101.09,0,89,1.0,12.040956467115581,0.9178128971379433,"[5.0, -5.0, -5.0, 1.5178074243640869, 1.0890454197434325, 5.0, -2.7652411802145913, -1.7654494664810225]",2621857.7059752676,-37262.8766998481,8.190154314041138,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
89,bbob.discus,8,40,80,suitability_ext,-101.09,0,90,1.0,12.0719610330026,0.9176853609637529,"[-5.0, -0.9462131157190896, -0.7334352071420923, 5.0, -1.3114227027939651, -2.598739332208766, 5.0, 0.4945802841751805]",107082.99443886668,-2136323.6592219323,8.534332990646362,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
90,bbob.discus,8,40,80,suitability_ext,-101.09,0,91,1.0,12.123165181507668,0.917752826436511,"[-5.0, -5.0, 5.0, 5.0, -5.0, -1.2744642897447207, -5.0, -5.0]",127360.776316719,5815531.127418756,8.808321475982666,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
91,bbob.discus,8,40,80,suitability_ext,-101.09,0,92,1.0,12.138538810062443,0.9166164748925835,"[-1.5226651110432914, -1.1437792433308318, 1.202946146349389, 5.0, -5.0, 5.0, -5.0, -5.0]",247733.56591982453,660728.6754391212,8.722642183303833,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
92,bbob.discus,8,40,80,suitability_ext,-101.09,0,93,1.0,12.198492606491165,0.917103861530058,"[0.9587580327100895, 5.0, -5.0, 5.0, -5.0, 5.0, 5.0, 5.0]",329922.08341368265,5601832.927779913,8.98200798034668,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
93,bbob.discus,8,40,80,suitability_ext,-101.09,0,94,1.0,12.221764575641362,0.9164308176799213,"[-5.0, -5.0, -5.0, -2.6268319281993198, 5.0, -1.4176646598161737, 5.0, -5.0]",371402.9477286907,3358581.704404991,9.002864837646484,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
94,bbob.discus,8,40,80,suitability_ext,-101.09,0,95,1.0,12.265510382471547,0.9161317771099772,"[-5.0, -1.6180728329781646, 5.0, 5.0, -5.0, -0.9229901517676581, -0.1885106875953599, 0.6744921619419579]",193239.1074707332,-311613.1057030037,10.616145610809326,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
95,bbob.discus,8,40,80,suitability_ext,-101.09,0,96,1.0,12.322295421040751,0.915298422759028,"[-0.5661126904425886, -5.0, -5.0, 1.5693289539679678, 5.0, 1.6142710073767879, 5.0, -0.345911644323172]",1119122.3887652862,-1023700.7154313475,8.824005603790283,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
96,bbob.discus,8,40,80,suitability_ext,-101.09,0,97,1.0,12.36592575598255,0.9156078623011348,"[-1.5186956475702955, -3.2589004921068683, -5.0, -5.0, 5.0, 5.0, 1.5542794648200697, 5.0]",5554890.618062164,-677289.2984794304,9.280247926712036,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
97,bbob.discus,8,40,80,suitability_ext,-101.09,0,98,1.0,12.326091697082228,0.9147300885963898,"[-5.0, -5.0, 3.2177865521064635, 5.0, 5.0, -5.0, 5.0, -5.0]",1779613.7485738867,5378741.545339988,9.415176630020142,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
98,bbob.discus,8,40,80,suitability_ext,-101.09,0,99,1.0,12.345027863220029,0.9153025440011451,"[5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0]",4457.3468222728525,6391226.530338031,11.338907718658447,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
99,bbob.discus,8,40,80,suitability_ext,-101.09,0,100,1.0,12.351130259029249,0.9154360155734281,"[-5.0, -5.0, 2.890306354418491, 3.7551330289023226, 0.7112276121809237, 0.41528657175023853, -0.12388425458329728, -5.0]",2239846.693831252,691173.6003296357,11.180040836334229,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
100,bbob.discus,8,40,80,suitability_ext,-101.09,0,101,1.0,12.38680306589515,0.9150776644382782,"[5.0, -5.0, 2.447057094689234, 0.5441487957507795, -5.0, 5.0, 5.0, 5.0]",82193.3203832765,5075719.983118059,9.985389232635498,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
101,bbob.discus,8,40,80,suitability_ext,-101.09,0,102,1.0,12.406110071587056,0.9134854098322008,"[0.08696975070025159, 0.722519083600376, 0.004786941939934474, 1.8654348447380553, -5.0, 5.0, 0.2843464735143606, 5.0]",756011.9719295702,422900.80418203585,10.905190467834473,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
102,bbob.discus,8,40,80,suitability_ext,-101.09,0,103,1.0,12.450366995155877,0.9133233765403341,"[-5.0, -5.0, 5.0, -3.344965353119965, -5.0, -5.0, 5.0, 5.0]",452486.32693584973,7005793.429719422,10.906320333480835,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
103,bbob.discus,8,40,80,suitability_ext,-101.09,0,104,1.0,12.444672670357486,0.9124527170060136,"[-5.0, 1.5760012436081279, -5.0, 1.088617687487165, 0.3865718723445199, -0.14606763922920202, 5.0, 5.0]",2253251.937486165,787028.6460343953,11.378913164138794,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
104,bbob.discus,8,40,80,suitability_ext,-101.09,0,105,1.0,12.475445948623056,0.9132663189080679,"[5.0, -5.0, -5.0, 0.1656803579816518, 0.28077528019332815, 5.0, 5.0, 0.5099279504728484]",11335.148183152909,-946606.5603333656,10.368505716323853,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
105,bbob.discus,8,40,80,suitability_ext,-101.09,0,106,1.0,12.523356482986024,0.9135321480827099,"[1.0104940649840357, 5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",516769.2521756866,6010656.164990602,9.987673044204712,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
106,bbob.discus,8,40,80,suitability_ext,-101.09,0,107,1.0,12.532194367004502,0.9138880889555215,"[5.0, -5.0, 5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",475554.4112017986,4763475.292128235,10.887399196624756,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
107,bbob.discus,8,40,80,suitability_ext,-101.09,0,108,1.0,12.544556493294893,0.9127426973261862,"[5.0, -5.0, 0.022058256151759194, 5.0, -5.0, 5.0, 5.0, -0.10172074215838978]",142513.5877357817,-976957.1301051266,11.439989566802979,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
108,bbob.discus,8,40,80,suitability_ext,-101.09,0,109,1.0,12.58915100588988,0.91247588347944,"[1.6435905969995508, 1.4987654473239034, -5.0, 5.0, -5.0, 5.0, -1.605770058884025, -2.114666380196196]",637449.8067975133,1095083.9689426403,10.223432064056396,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
109,bbob.discus,8,40,80,suitability_ext,-101.09,0,110,1.0,12.631276398599082,0.9120764747475313,"[-5.0, 5.0, 0.04957659116234997, 5.0, -5.0, 3.0601097659220327, -0.6139882757207397, 0.04625330408881799]",966732.9549787168,100084.02570159175,10.667784690856934,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
110,bbob.discus,8,40,80,suitability_ext,-101.09,0,111,1.0,12.669316995840093,0.9132001080515659,"[5.0, -5.0, -0.46236120312636203, 5.0, -5.0, 5.0, -0.38977423920240534, -5.0]",1926579.803616434,-312515.27089752816,11.017472743988037,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
111,bbob.discus,8,40,80,suitability_ext,-101.09,0,112,1.0,12.692719966945004,0.9123213054228333,"[-0.5402762352110602, -1.2410423346579953, -2.3967971835027626, -2.022721019000109, -1.3267385706067012, 5.0, -5.0, 5.0]",179082.04700801274,-795106.1409483422,11.425727367401123,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
112,bbob.discus,8,40,80,suitability_ext,-101.09,0,113,1.0,12.731707612688275,0.9107864226621047,"[5.0, -5.0, -5.0, 0.6183771767854077, 0.4638803690719873, 5.0, -0.9643023244510448, 5.0]",397555.2494507078,-1216220.1907486953,11.924989461898804,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
113,bbob.discus,8,40,80,suitability_ext,-101.09,0,114,1.0,12.765692536681092,0.9117247399321833,"[1.4609786444809516, 0.021606299924742806, -5.0, 5.0, 0.7532558768802201, 5.0, 5.0, -5.0]",111481.94583096365,784012.9779451666,11.133898258209229,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
114,bbob.discus,8,40,80,suitability_ext,-101.09,0,115,1.0,12.806483034923104,0.91204917059266,"[-5.0, 5.0, 1.3352240723658002, -1.8761263136192647, -5.0, 5.0, -5.0, 2.014358587297522]",362826.6494959997,1775869.5017412668,11.504725456237793,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
115,bbob.discus,8,40,80,suitability_ext,-101.09,0,116,1.0,12.84364254635517,0.9125118987867564,"[0.9163000981627893, -5.0, 3.1886089026323994, 5.0, -5.0, -0.7190543009565352, 5.0, 5.0]",102138.0172783486,2396003.8261028584,12.202857494354248,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
116,bbob.discus,8,40,80,suitability_ext,-101.09,0,117,1.0,12.871646116018788,0.9120824723010286,"[-5.0, -5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -5.0]",5294142.43134155,7277800.82893066,11.223984241485596,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
117,bbob.discus,8,40,80,suitability_ext,-101.09,0,118,1.0,12.869078899332544,0.9117980062967876,"[-5.0, -0.7195430077577297, 1.624814811407999, 0.5545691987881863, -5.0, -1.6178215725888456, 5.0, 5.0]",750759.7816985359,-307473.12560051214,11.368929624557495,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
118,bbob.discus,8,40,80,suitability_ext,-101.09,0,119,1.0,12.901558787493043,0.9105944327383866,"[-5.0, -1.1346167197825012, -5.0, 0.44217855917278776, 5.0, -0.12639578298295162, 1.4834483962182963, -0.3232458438071889]",303747.67273243674,129429.97520365473,11.742573022842407,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
119,bbob.discus,8,40,80,suitability_ext,-101.09,0,120,1.0,12.939423190006133,0.910764567734625,"[-5.0, -5.0, -0.13874233269816252, 1.3129941243997034, 0.06263034453916574, -5.0, 5.0, 5.0]",16215.176095897436,1638562.7475862857,13.015837669372559,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",3492.2788237503873
120,bbob.discus,8,40,80,suitability_ext,-101.09,1,1,,,,"[0.8720445938249357, -1.9876159240814841, -2.0360399031799084, -2.737162361784311, -1.0779578630026214, 0.6441683877568565, 3.29307435154489, -4.85229978409229]",8403149.040646441,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
121,bbob.discus,8,40,80,suitability_ext,-101.09,1,2,,,,"[-0.6373984219182649, 4.743110221689232, -3.1883782771687015, 2.36546417169518, -3.582432929124773, 0.8028928241428988, 4.424201292677088, -0.36337447237016285]",6475277.971710054,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
122,bbob.discus,8,40,80,suitability_ext,-101.09,1,3,,,,"[-0.7835104243117907, 1.8992217533882174, 0.1991361898309627, 4.684421664889538, 4.062408831842486, -1.32010218949651, -4.871297743607909, 0.25481570004969]",22100231.30218317,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
123,bbob.discus,8,40,80,suitability_ext,-101.09,1,4,,,,"[-3.2404142984159465, -2.1811974851933833, 1.3646932861131411, 4.4307771989886575, 0.45983699780621734, 3.757518646695967, -3.62901714638697, 1.4710335968823074]",3822422.8144758847,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
124,bbob.discus,8,40,80,suitability_ext,-101.09,1,5,,,,"[-2.905872438884375, -3.4441707785855744, 3.3467491747367397, -2.9793244261977256, -1.2598982191660508, -0.882147315815005, -1.6148339707213513, 2.4844126052125315]",2012666.0477888496,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
125,bbob.discus,8,40,80,suitability_ext,-101.09,1,6,,,,"[0.08966795771515557, 1.5368417903798361, -4.648235254526071, -3.565024361934306, 1.290029619742148, -3.3773739703803773, 4.122277778883367, 4.561742448074456]",22760423.282699607,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
126,bbob.discus,8,40,80,suitability_ext,-101.09,1,7,,,,"[-4.786980508946239, 3.0450933202201806, 3.079178273499185, 1.8032257646113, -2.2979040647550337, -2.4505910402836326, 0.7021690184856997, -0.020388154340878373]",7287740.302980115,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
127,bbob.discus,8,40,80,suitability_ext,-101.09,1,8,,,,"[2.0361932564282323, 0.7846791259555825, -3.719134274104145, 4.132022570160302, 1.6814879028465697, -2.7517729571507914, 4.588569776106263, 0.8200226541228268]",23040643.068769578,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
128,bbob.discus,8,40,80,suitability_ext,-101.09,1,9,,,,"[0.5411076958749312, -0.8204694568411357, 0.6961954582092567, -4.659832845016647, 3.798736291713748, -4.990917718211243, 4.962368792394706, 4.129446902950166]",35086763.55230731,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
129,bbob.discus,8,40,80,suitability_ext,-101.09,1,10,,,,"[-4.473678965549043, -3.8556792267363593, 2.602624484478988, -3.2561226693733407, 0.08163502821176571, 4.520227845091544, -2.20670633238918, 3.0286199333225134]",9288934.632312207,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
130,bbob.discus,8,40,80,suitability_ext,-101.09,1,11,,,,"[3.8349111548698698, 0.18861193318920577, -0.9421292497240632, -3.0529186856518775, -0.7078187086661156, 2.4843205193573077, 0.04362804665161146, 3.958873183381474]",14833162.701211337,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
131,bbob.discus,8,40,80,suitability_ext,-101.09,1,12,,,,"[2.6562132508758394, -3.579184541639241, 4.827165741180565, -1.0446429695435935, -1.5990640405542464, 4.498543851223005, -0.8156236781875252, -1.8552972035572388]",2267557.0946477526,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
132,bbob.discus,8,40,80,suitability_ext,-101.09,1,13,,,,"[3.473519690823169, -2.9082899865091396, 2.154893932528367, 3.3186765154809397, 3.3365334972329013, 0.39219331280564873, -4.466830126410549, 3.3419662206249576]",20055879.051835425,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
133,bbob.discus,8,40,80,suitability_ext,-101.09,1,14,,,,"[4.547431411973426, -4.835448680985028, -4.135917322417114, -1.7990742212786879, -1.999035297529657, 2.689196133923418, 1.6857831331932243, 4.481702481902259]",2374488.531430571,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
134,bbob.discus,8,40,80,suitability_ext,-101.09,1,15,,,,"[4.935549220250817, 3.809217866863987, -2.6744733926707704, 2.2178316969207064, -4.094059625357024, 2.8947696513456345, 1.3337539384095098, -3.6139822407609374]",27248384.12567195,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
135,bbob.discus,8,40,80,suitability_ext,-101.09,1,16,,,,"[1.1033704182936175, 3.540078849097764, -1.681618402578092, -0.8412518158771398, 4.38790092266388, -4.591924892422502, -0.5274336660016745, -1.0508103860218485]",69920553.78027862,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
136,bbob.discus,8,40,80,suitability_ext,-101.09,1,17,,,,"[-4.5709516222360325, 4.921466526099424, 4.171738035295016, 1.3558250709367616, 2.5070775060950616, -2.193666033730933, 0.8022165129567984, -3.939817125134895]",16504129.26402566,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
137,bbob.discus,8,40,80,suitability_ext,-101.09,1,18,,,,"[4.350753067369061, -3.229423064292728, 4.327592461138229, -1.625089107684218, -4.269270952125135, 3.127887693228619, -1.8032077488350842, -4.283174074386697]",17050725.530450843,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
138,bbob.discus,8,40,80,suitability_ext,-101.09,1,19,,,,"[-3.876516230632343, 2.05372867685076, 0.4262483892986202, -0.19219293997729192, -0.3814073807905638, -3.787262005842678, -0.4912419359949336, -2.3504090559721296]",19461007.707554493,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
139,bbob.discus,8,40,80,suitability_ext,-101.09,1,20,,,,"[2.926191436084327, 4.038250407341568, 0.9688849168711302, 3.566602384731574, 4.703043814358633, 4.901877055996854, -3.0579749696155347, 2.789693001826903]",10188247.16896553,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
140,bbob.discus,8,40,80,suitability_ext,-101.09,1,21,,,,"[4.152481362015035, -2.743673203220572, 2.3436846288962236, 0.07659429132427142, -3.380381280533104, -1.5772420497688975, -0.09888910526310735, 1.0147664530845244]",34175040.83626426,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
141,bbob.discus,8,40,80,suitability_ext,-101.09,1,22,,,,"[-3.3003008001811662, -0.2470547253050528, -0.18957646550095486, 3.1600532683768474, -2.660378397376401, -2.5952453848232717, 2.1546267668400194, -3.3759507375486324]",5705162.227470983,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
142,bbob.discus,8,40,80,suitability_ext,-101.09,1,23,,,,"[2.495819294591156, 1.1266071100141506, -2.492899603361722, -0.3213663071963948, 3.062945510230847, 2.139302777482376, 0.4476797393455536, -1.4762506427045325]",15371267.187896116,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
143,bbob.discus,8,40,80,suitability_ext,-101.09,1,24,,,,"[-3.504206821170053, 2.674122768350122, -3.9997564705809845, 0.43446330095250296, 2.2877388695351817, -4.401420787163926, 1.0484910731182193, -4.65757943886087]",24365774.879751347,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
144,bbob.discus,8,40,80,suitability_ext,-101.09,1,25,,,,"[-1.840674214264462, 4.309802803854129, 3.9933788627740068, 1.1382967620663873, 0.6570363575324736, 1.880731498590663, 1.9680948283759827, -2.805626716486568]",6885390.943702866,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
145,bbob.discus,8,40,80,suitability_ext,-101.09,1,26,,,,"[1.3594871024750717, 0.6530577210860127, -0.4479140513975848, -4.9012841473193784, 4.784683328803251, -3.683090209331401, -1.1504558619396414, -1.5719039005489988]",65656083.18170078,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
146,bbob.discus,8,40,80,suitability_ext,-101.09,1,27,,,,"[1.5543098830184583, 3.4371831054572297, -4.268802777953601, 4.759283855389192, 0.8649971987258827, -1.1934735743874523, 2.8676942980924096, 2.0971050674070444]",19457823.412988998,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
147,bbob.discus,8,40,80,suitability_ext,-101.09,1,28,,,,"[-1.0084730626291267, 2.953301580161548, 2.8313276511413052, -2.3926411494881243, -3.789638758496678, -0.48800731718154644, 3.2114115918631487, -2.127575812434671]",15339926.862991868,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
148,bbob.discus,8,40,80,suitability_ext,-101.09,1,29,,,,"[3.7139992812451847, -4.179342931526559, 1.930921746476212, -3.783533493780446, -0.011496795167628804, -4.043708884474406, -3.2979496791808915, 2.615756980107051]",63089903.84788264,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
149,bbob.discus,8,40,80,suitability_ext,-101.09,1,30,,,,"[3.1372402784571527, 2.2606764081866153, -0.7385378342166602, 0.8008634723828925, -2.167896908495176, -3.2112557728920867, -2.484687957119971, -2.5056544322217507]",70336408.03377177,,,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -0.7441455184200199, -5.0]",3831.770137737932
